Estimate	P.value	fisher_z_trans
GPR161	-0.594233473980309	1.16929443993579e-08	-1.36837038399943
FAM102A	-0.405813408345054	0.000212403735463654	-0.861177955171386
PCSK1	-0.401664420780053	0.000221752123834379	-0.85126391562226
FAM111B	-0.239756211908111	0.0324253519501647	-0.489030880321633
IRF5	-0.563806844819503	9.18341051466703e-08	-1.27679325100838
EMILIN3	-0.253727144866385	0.0233961539626065	-0.518784818808816
AQP7	-0.413806844819503	0.000155362889000813	-0.880391883544765
IPPK	-0.291842475386779	0.00883243907881118	-0.601158192496563
GLDN	-0.487168818391033	4.59065970795924e-06	-1.0646827592051
ZNF205	-0.374425691514299	0.000676813481640368	-0.787121122560584
LGI1	-0.248588584244167	0.0261835649029986	-0.507815734068567
LUZP1	-0.607571495546179	3.63298788038626e-09	-1.41012556498417
BTN2A2	-0.325761837787154	0.00332959255161252	-0.676159140206619
CAMSAP1	-0.275410220346929	0.0136502217029563	-0.565417473744127
AUH	-0.377191748710736	0.000613735637115424	-0.793563051524616
SCARF1	-0.588631036099391	1.77655566222718e-08	-1.35113740659933
GATA6	-0.279224052521957	0.0121329778673395	-0.573680627593732
VAV2	-0.804195968120019	0	-2.22075600278836
POLR2J2	-0.425128926394749	9.85030159583121e-05	-0.907871767433773
SAMSN1	-0.415978527375145	0.000124283505180588	-0.885638359510059
DISP1	-0.586357243319269	2.09050142612514e-08	-1.34419293008592
AGPAT3	-0.600820440693858	6.84211965206368e-09	-1.38886021325374
RAB3D	-0.256084482449794	0.0218585686455869	-0.523827131157272
OCA2	-0.629137365213315	0	-1.4799741925111
ZNF653	-0.406797937177684	0.000204458898061819	-0.863536346570374
TPM2	-0.488045007032349	5.85268788888578e-06	-1.0669817447815
PLEKHA2	-0.504688232536334	2.5375753708313e-06	-1.11115360369572
TPPP3	-0.336828040488909	0.00225008617112504	-0.701020630555928
POU2F1	-0.234541927699337	0.0362513864808961	-0.477980829566872
EHMT1	-0.405836849507736	0.000212211303912689	-0.861234081102898
PBX3	-0.328902953586498	0.00302549235244815	-0.683195277872785
PLK2	-0.502906704172527	2.78029227825432e-06	-1.10637858831165
ALDH1B1	-0.586568213783404	2.05947555735771e-08	-1.3448360724685
NLGN2	-0.257829348335677	0.0211931458978766	-0.527563569417423
GTF3C4	-0.299343647444913	0.00718326009798908	-0.617596987135867
NDUFS3	-0.270487576183779	0.0154806486259285	-0.554779625620884
PLIN2	-0.431082981715893	7.70416026023598e-05	-0.922452180818204
SOX4	-0.36727613689639	0.000868293254198966	-0.770541726700517
CCBL1	-0.233122362869198	0.0376503811625753	-0.474977483938549
TNC	-0.339019802044043	0.00209650201594911	-0.705969252566582
MTO1	-0.304524144397562	0.00620931790234195	-0.628997317355495
TRIM63	-0.346296296296296	0.00174970150467272	-0.722458420600223
ADAMTSL1	-0.332114392873887	0.00274059690925479	-0.690405815893723
ZNF732	-0.349138950900277	0.00150267351891562	-0.728925676611156
TMEM53	-0.519784341303329	1.14843518025178e-06	-1.15208843109953
TNFRSF1A	-0.579137365213314	3.43459119646567e-08	-1.32232750826696
ASS1	-0.267182372245663	0.0168258085943157	-0.547654241760208
TATDN2	-0.694280356305673	0	-1.71234487619864
DAPK1	-0.589849976558837	1.62566990611805e-08	-1.3548719327957
RPS6	-0.33117674636662	0.00282117555403568	-0.688298771385536
NADK	-0.573628691983122	4.93576058778266e-08	-1.30582891855154
SLC38A3	-0.368659165494609	0.000827785428572645	-0.773740961770058
ASB2	-0.44563994374121	4.14848122245034e-05	-0.958492973465765
MAP1A	-0.673159868729489	0	-1.63299809838647
CADM1	-0.561059084181577	6.18816564245436e-08	-1.2687549541071
METTL13	-0.45225035161744	3.10469436302233e-05	-0.975051262446843
POLR1E	-0.357102672292546	0.00122645887958531	-0.747122283688639
CELSR2	-0.496952648851383	3.76041612870812e-06	-1.09050245008408
RGP1	-0.349507735583685	0.00157629513488829	-0.729765758495275
KLF12	-0.492053445850914	4.80287947588824e-06	-1.07753236806227
PLXNB2	-0.371472105016409	0.000750670499718322	-0.780259560665995
USP20	-0.463830285982185	1.84357609374879e-05	-1.00436102134174
CTDSP1	-0.331270511017347	0.00281302293377272	-0.6885094096163
GLIS3	-0.426784029449601	7.88814993189151e-05	-0.911915702500572
PDGFRB	-0.615564932020628	1.33368860875171e-09	-1.43566507682958
TRAIP	-0.539568682606657	3.85230135776974e-07	-1.20709388327504
SURF4	-0.448992030004688	3.58394660824261e-05	-0.96687416831413
BNC2	-0.29760900140647	0.00753830307645029	-0.613788393278047
STAT6	-0.284786685419597	0.0106787853452032	-0.585767139715332
TMEM26	-0.808743553680263	0	-2.24677253558983
ZNF562	-0.236872948898265	0.0346158417658122	-0.482917125434228
PAK1	-0.534200656352555	5.21386720659902e-07	-1.1920098309767
DHRS11	-0.323277074542897	0.00358926398172852	-0.670604650188243
TFRC	-0.295100796999531	0.00807906190476325	-0.60828898850246
SFTPC	-0.249462315184284	0.0256447435866121	-0.509678727145101
B4GALT1	-0.513033286451008	1.6440142601361e-06	-1.13367594309989
UBXN11	-0.407243319268636	0.000200955808934489	-0.864603981344081
SLC45A3	-0.553914674167839	1.67293069227801e-07	-1.24802237494524
TMEM8B	-0.486840640190264	4.66916274483515e-06	-1.06382233221368
MRPL33	-0.237482419127989	0.034142715133267	-0.48420872247958
QSOX2	-0.582278481012658	2.77670164552062e-08	-1.33180617583582
TMEM2	-0.294280356305673	0.008263220707409	-0.606492056876219
PAPPA	-0.411111111111111	0.000172785281686426	-0.873895172906469
PDHB	-0.591631504922644	1.4248627451298e-08	-1.36034493185768
RALGDS	-0.29929676511955	0.00719265805322929	-0.617493995168425
OLFML2A	-0.273816221284576	0.0142211566020024	-0.561969450900715
GCNT1	-0.33286646077963	0.00255353062317225	-0.692096901097546
MSI2	-0.51797937177684	1.26489368543347e-06	-1.14714845850511
HCST	-0.53089545241444	6.26695417969978e-07	-1.18278244663796
SDCCAG3	-0.325714955461791	0.0033343318070439	-0.676054245668088
TLE4	-0.339873417721519	0.00214923707504041	-0.707898816134093
TMIGD2	-0.569758636989077	3.47064976331059e-08	-1.29433079158197
GTF2IRD1	-0.529981247069855	6.5920363916379e-07	-1.18023816373478
PRKCA	-0.646460384435068	0	-1.53838749533692
CBX8	-0.655219498484637	4.27269183126817e-11	-1.56878091943902
RBM18	-0.357688701359587	0.00120264739651934	-0.748465973656632
SLC15A3	-0.528191093487114	4.76924952620665e-07	-1.17526597856451
NCK2	-0.409095171120488	0.00018697694460999	-0.86904808437664
TRIM36	-0.4769174216762	7.73309163122774e-06	-1.037973026328
IARS	-0.264510079699953	0.017986135004325	-0.54190320197829
RABL3	-0.431753585061241	6.36656216730935e-05	-0.924100101480323
SLC6A1	-0.558790436005626	1.24828639559103e-07	-1.26214547358497
PI4KB	-0.327894983591186	0.00312024247538225	-0.680935645556953
BAG5	-0.247163619315518	0.0273275694038085	-0.504779233168612
DYNLL2	-0.493459915611814	4.47863374007695e-06	-1.08124733755294
TRMU	-0.260056258790436	0.0200735516251698	-0.532337490866771
MARK1	-0.381870498544406	0.000473615241202659	-0.804495309321808
ZBTB6	-0.278645100797	0.0125525619877189	-0.572425033205795
BVES	-0.343928738865448	0.00188840245535726	-0.717083085177319
PLAGL1	-0.34316891215376	0.00183133350348211	-0.715360071575667
CDC25B	-0.618518518518518	7.67777659870320e-10	-1.44520420686595
DENND1A	-0.491350210970464	4.97318291181279e-06	-1.07567742798978
LRRC42	-0.664959358657449	1.73238989444487e-11	-1.60330415099474
RASGRP2	-0.363994374120956	0.00097175128048241	-0.762965304827382
FAM69B	-0.844608532583216	0	-2.47407482730195
CD300C	-0.567112048757618	7.47554353724859e-08	-1.28651082366667
ARID5A	-0.498359118612283	3.50312505693032e-06	-1.09424137943021
FAM3C	-0.275058602906704	0.0137744196550384	-0.564656599608168
PTGS1	-0.435864978902954	6.30465059350691e-05	-0.934229097398963
EXOC1	-0.287294889826535	0.00998699113922475	-0.591230566331564
SEC16A	-0.307383966244726	0.00572343911090978	-0.635307665460515
NASP	-0.340975152367557	0.00207533605000155	-0.710391115079967
GSN	-0.504781997187061	2.52537244111608e-06	-1.11140523898355
ZNF133	-0.304242850445382	0.00625902978082119	-0.628377283758243
SLC45A2	-0.346122515960678	0.00166140648045419	-0.722063527686526
DHX16	-0.639689637198263	1.68697576007396e-10	-1.51529647836539
ZNF718	-0.376746366619784	0.00062351427167277	-0.792524736921356
SHB	-0.460407876230661	2.15450088214218e-05	-0.995657515165314
SUSD1	-0.440037505860291	5.28079633922349e-05	-0.944554631231408
FBXL15	-0.363127051101735	0.00100090958466545	-0.760966458260404
AMPD2	-0.352578527894984	0.00142520396763134	-0.736770562708779
GPSM1	-0.509540553211439	1.97400190403732e-06	-1.1242180158172
EEF1D	-0.307397488269978	0.00554274196150879	-0.635337531527601
PSAP	-0.374308485700891	0.000679612801285412	-0.786848503123694
POR	-0.535841537740272	4.75559796235045e-07	-1.19660773543742
RRS1	-0.462813307633988	1.54268810192927e-05	-1.00177109147755
LRRC8A	-0.362119081106423	0.00103579636431561	-0.758645295527823
NFIX	-0.524683544303797	8.81362589311818e-07	-1.16556135085074
JAGN1	-0.543788091889358	3.0261734961872e-07	-1.21903706264122
FCRLB	-0.400867323019222	0.000256811406569252	-0.849363769172316
GTF3C2	-0.440576652601969	5.1604413354568e-05	-0.945892249209084
PSMA4	-0.242569151429911	0.0304021790736345	-0.495004167296428
KRT18	-0.742643827039399	3.14337000206509e-15	-1.91269766740717
ZNF333	-0.224894514767932	0.0450938564716808	-0.457610878809504
INTS3	-0.311486169714018	0.00508542633935021	-0.644380848327694
PSRC1	-0.484857008907642	6.8382116248922e-06	-1.0586292415708
TRAF3	-0.49449422465819	3.12971754068455e-06	-1.08398365391541
TBC1D1	-0.513970932958275	1.56474943522278e-06	-1.13622280413458
CYP4B1	0.288002901352831	0.00958164538664511	0.592774322794971
BICD2	-0.230285982184716	0.0400906249076301	-0.468982886757449
GTF3C5	-0.248476324425692	0.0264992307806128	-0.507576433204379
FURIN	-0.438115330520394	5.73151401532959e-05	-0.939792122710627
AP2A1	-0.261204875761838	0.0195162196846587	-0.534802144899853
TUT1	-0.249695264885138	0.0257492851262449	-0.510175574989444
RNF187	-0.25393811533052	0.0232782603120358	-0.519235818074775
TMTC1	-0.519620253164557	1.15858741820025e-06	-1.15163881882562
AKNA	-0.447562119081106	3.8153640050078e-05	-0.963295128917964
VIM	-0.765799343647445	0	-2.02018049907494
STARD3NL	-0.250070323488045	0.0255222013162173	-0.510975650020867
SGPP2	-0.310954803716225	0.00499353682639514	-0.643204142715162
IGFBPL1	-0.261100920661543	0.019317894528973	-0.534579017203526
COL9A2	-0.362379057548754	0.000955736649277327	-0.759243784807476
PTPN3	-0.313783403656821	0.00475650112176067	-0.649473032057011
PTAFR	-0.491537740271917	4.92722034328623e-06	-1.07617191329241
NFIL3	-0.461087669948429	2.08908046070707e-05	-0.997383512045669
BIRC3	-0.332223657188085	0.00260608700766335	-0.690651446483383
MAD2L1BP	-0.302461322081575	0.00658214386513884	-0.624453113676808
GLIPR2	-0.351851851851852	0.00145972055820668	-0.735111379658978
BRSK2	-0.228832630098453	0.041391344575452	-0.465914484894046
CKS2	-0.443884457839654	3.72005551643078e-05	-0.954116218602812
PMPCA	-0.337810595405532	0.00229402060331732	-0.703238048000258
NCAN	-0.30838497389543	0.00538516836663168	-0.637519331107003
AKAP8	-0.22093295827473	0.0490918548747297	-0.449273461942867
NIPSNAP3A	-0.246858884200656	0.0275229784684867	-0.504130160021029
RNF24	-0.347140178152836	0.00170253722054738	-0.724376799614059
TET2	-0.242756680731364	0.0302711859170192	-0.495402693215444
RORB	-0.292445040083465	0.00847948679827035	-0.602475774938213
MARS	-0.351851851851852	0.00145972055820668	-0.735111379658978
GPATCH1	-0.292616033755274	0.00864819540813662	-0.602849766259426
KCNT1	0.319655744100223	0.00384832855598139	0.662527252901522
LRFN5	-0.337329129662411	0.00221410833301501	-0.702151274989476
ZCCHC7	-0.259142053445851	0.0205268679968684	-0.530376956194243
COL5A1	-0.307610262682435	0.00550844876938695	-0.635807522013061
NCAM2	-0.583700092017126	1.3257248936423e-08	-1.33611328543501
OR2A25	0.247751912545283	0.0267084946276004	0.506032568069957
FXN	-0.251947092990103	0.0241635395277736	-0.514981586002234
SPATS2L	-0.34570057255969	0.00168477688553316	-0.721104941417719
HIST1H3H	-0.25010110435074	0.0252567860434732	-0.511041318863796
FAM174B	-0.379606188466948	0.000563126188687389	-0.799198910459376
FIG4	-0.554453820909517	1.62004049694746e-07	-1.24957862403363
TTC12	-0.245500735475005	0.0281653255234209	-0.501238621785089
UBQLN1	-0.311275199249883	0.00511662554778749	-0.643913604391805
ZNF367	-0.392639474917956	0.000350052770409655	-0.829833567793632
POP1	-0.543577121425223	3.06314597213922e-07	-1.21843806291164
COQ6	-0.500468823253633	3.14814672377768e-06	-1.09986287504339
TEAD1	-0.222878574777309	0.0470931737472802	-0.453366233453883
PCBP3	-0.310501640881388	0.00523248491250784	-0.642200957448933
PSAT1	-0.26671354899203	0.0170245659099815	-0.546644650532573
PILRB	-0.262845757149555	0.0187431516786684	-0.538325835675573
CTTNBP2	-0.241566844108661	0.0308723453836367	-0.492874776710979
EDC3	-0.321237693389592	0.00381578450658514	-0.666053220401963
TOR2A	-0.338068448195031	0.00227545406613885	-0.703820241949864
ESYT2	-0.340881387716831	0.00208153497696357	-0.710178922151739
PRUNE2	-0.49957805907173	3.29367045714355e-06	-1.09748742915693
PIGO	-0.317604313173933	0.00425122706977932	-0.657960776803282
PTK2	-0.702836380684482	0	-1.74576770504312
GLI3	-0.500515705578997	3.14065831702255e-06	-1.09998797672899
NAIF1	-0.39985935302391	0.000266851908440248	-0.846963009058063
DNMBP	-0.309165494608533	0.00543811092120749	-0.639244891265028
TOP3A	-0.274214721050164	0.0140765116098342	-0.56283115072919
GRHPR	-0.273675574308486	0.0142725152082004	-0.561665370100744
NCOA3	-0.340553211439287	0.00210336309054783	-0.709436367721146
PFDN4	-0.297374589779653	0.00758745111568679	-0.613274049931087
WNT6	-0.247280825128926	0.0272527266591146	-0.505028904409189
MYLIP	-0.442897327707454	4.67100466576375e-05	-0.951658850465796
TMEM39B	-0.496718237224566	3.80499463835096e-06	-1.08987997058786
BATF	-0.65371068359884	4.89961159101312e-11	-1.56350234082831
WARS2	-0.382887951242382	0.000500459914215234	-0.806878699815971
RNF8	-0.597069854664791	9.34962860970113e-09	-1.37716267815365
LUC7L3	-0.226910454758556	0.0431655478915621	-0.461859579970547
RC3H2	-0.253422409751524	0.0235673457366566	-0.518133466510672
RGS19	-0.336427566807314	0.00239595583054248	-0.700117321779246
KIAA0020	-0.455907172995781	2.6384599478821e-05	-0.984264601739257
HEATR6	-0.380965775902485	0.000536339942013947	-0.802377810499775
ZDHHC1	-0.331387716830755	0.00280286194320518	-0.688772728075938
NTRK2	-0.262290854861044	0.0187538067267544	-0.537133853270478
LAMC3	-0.307749107770801	0.00548617224978856	-0.636114249054514
DNAJC5	-0.364556962025316	0.000953253945572394	-0.764262631777213
GOT1	-0.297257383966245	0.00761213103963239	-0.61301690775979
NCAPH2	-0.313220815752461	0.00483525128820515	-0.648225216422266
IBTK	-0.303187998124707	0.00644860551960648	-0.62605319803767
EXOSC2	-0.468474381597247	1.17350469126595e-05	-1.01622790838659
VRK1	-0.323183309892171	0.00359940857119697	-0.670395242434078
CLEC14A	-0.384669479606188	0.000469185202615884	-0.811057192281511
MTF2	-0.347233942803563	0.00169736843198831	-0.724590031662744
HES1	-0.529254571026723	6.86176482345747e-07	-1.17821822978642
TMEM65	-0.580872011251758	3.05585306843384e-08	-1.32755554394823
NTM	-0.315006036191775	0.0044272995337094	-0.652186508596631
NAT2	0.356866843099123	0.00115658221004709	0.746581739344306
TOB1	-0.399413970932958	0.000271402700190805	-0.845902942126402
ODF2	-0.301078293483357	0.0068430773458115	-0.621409928050436
PLEKHA5	-0.251031411157993	0.0249480745620931	-0.513026573813799
DNAJB11	-0.25182841068917	0.0244803589270642	-0.514728140961067
CAPN3	-0.493577121425223	4.452566383874e-06	-1.08155722570175
MICALL2	-0.562869198312236	9.73029875003965e-08	-1.27404617294664
UTP6	-0.233698040897361	0.0369473263082937	-0.476195180539596
CREB3L2	-0.407327750404032	0.000176900987536978	-0.864806425328242
XPA	-0.259563994374121	0.0203165640350355	-0.531281694368499
ARHGAP19	-0.30323488045007	0.00644007313835723	-0.626156455927289
KLHDC8B	-0.697866854195968	0	-1.72626015012308
FGFBP3	-0.278059071729958	0.0127455079733998	-0.571154537135044
TOR1AIP1	-0.34915611814346	0.00159449102592389	-0.728964777673455
UTP23	-0.531247069854665	6.14601466636413e-07	-1.18376193248511
POLR3F	-0.242147210501641	0.0306986682284778	-0.494107624767329
SLC30A9	-0.255344585091421	0.0225052102323629	-0.522243802617098
SLC31A2	-0.292897327707454	0.00858204123768664	-0.60346509152862
SEC63	-0.37163619315518	0.000746381566257169	-0.780640298789259
PACS1	-0.382044069385842	0.000515931908276817	-0.804901746712889
TYRP1	-0.554946085325832	1.57312727622735e-07	-1.25100072079753
PAMR1	-0.650476447260423	6.55386160288431e-11	-1.55224833191199
NFIC	-0.245850914205345	0.0281778105792545	-0.501983965687239
MMP1	-0.382933257433306	0.00045525061353868	-0.806984880460293
CEL	-0.320253164556962	0.00392964898608702	-0.663858360491907
NEK8	-0.232278481012658	0.0383630394495593	-0.473193096428149
RAB4A	-0.257102672292546	0.0215698945218921	-0.526007036636319
WDR5	-0.231775854292859	0.0385742489356661	-0.472130644135032
ABCA1	-0.496694796061885	3.80947981380854e-06	-1.08981773322421
RNF14	-0.325761837787154	0.00332959255161252	-0.676159140206619
ARFGAP3	-0.233966244725738	0.0369488516448834	-0.47676261402869
YJEFN3	-0.788703505223366	3.75096327911751e-18	-2.13598400200839
FAM120AOS	-0.363666197843413	0.000982691866240203	-0.762208813650444
KCNE4	-0.573042662916081	5.12640911517121e-08	-1.30408292961233
EFHC1	-0.37107360525082	0.00076118040736084	-0.779335135017402
ZNF578	-0.563220815752461	9.5217501561496e-08	-1.27507582913161
KCTD17	-0.402123781791843	0.000217757284464253	-0.852359613573402
DPM2	-0.246718237224566	0.027613566899637	-0.503830622880379
MED24	-0.309636132425221	0.00519122391518759	-0.640285813199428
RAB31	-0.366385372714487	0.000895332163658929	-0.768483191769102
LTA	-0.489019583947055	4.17064765391002e-06	-1.06954192029359
RAD50	-0.247866854195968	0.0268811209318893	-0.506277492027083
ZNF618	-0.409634317862166	0.000183079483178371	-0.870343455564966
GPR157	-0.510645280396019	1.30256885287806e-06	-1.12720455207261
GHDC	-0.299695264885138	0.00711312067183078	-0.618369528153504
PLSCR3	-0.234143425598404	0.0365786471843991	-0.477137513386586
SNX21	-0.246882325363338	0.0275079049709032	-0.50418008503089
FAM64A	-0.295382090951711	0.00801675985566891	-0.608905298631961
IL11RA	-0.765236755743085	0	-2.01746256454603
MLLT3	-0.304149085794655	0.00627567862130499	-0.628170631887025
IKBKAP	-0.262470698546648	0.0189174873585262	-0.537520133599284
TLE1	-0.385161744022504	0.000460865579593177	-0.812212959684804
WNT9B	0.322475339858238	0.0035310374064801	0.668814566123909
SLC35F2	-0.323980309423347	0.00351399201788811	-0.672175660658896
UNG	-0.283661509610877	0.0110025200761486	-0.583319020508419
IAH1	-0.326441631504923	0.0032615487461435	-0.677680514201276
MAMDC2	-0.236956717861221	0.034320221298461	-0.483094626238716
NDOR1	-0.35309423347398	0.00140115939651586	-0.737948636443859
ARHGAP12	-0.344739479257439	0.0017391200654237	-0.718922679406396
CREM	-0.228082512892639	0.0420763409022431	-0.464331637031856
ORMDL2	-0.240998593530239	0.0315181939111229	-0.491668021417887
SCAMP4	-0.288255977496484	0.0097325173418786	-0.593326299396558
HERC5	-0.285325832161275	0.0105266403146509	-0.586940801560694
SLC25A24	-0.282958274730427	0.0112091866981372	-0.581789809296851
GPRIN3	-0.370829646218547	0.000708706104443741	-0.778769363960511
SIX3	-0.329137365213315	0.00300383114808072	-0.683721014345596
MAST1	-0.353412760277753	0.00130119193598325	-0.738676521392044
ZBTB7A	-0.504102203469292	2.61511532649571e-06	-1.10958160652439
ZNHIT3	-0.228598218471636	0.0416043994369756	-0.465419783435655
TMEM101	-0.723909985935302	0	-1.8316232870647
POMT2	-0.227707454289733	0.042422366744378	-0.463540427456477
LHPP	-0.243483356774496	0.0297680898956341	-0.496947345691265
FAM179A	-0.306367646068868	0.00571140720465151	-0.633063704872517
PNPLA2	-0.36271895639955	0.000944456717613065	-0.760026458553414
ZNF282	-0.242592592592593	0.030385778744013	-0.49505398092888
ANKRD23	-0.522456633849039	9.9450046111733e-07	-1.15942554070251
PPP3CB	-0.254242850445382	0.0231088664650773	-0.519887352670214
RCCD1	-0.465236755743085	1.72842975967407e-05	-1.00794800156009
COL1A1	-0.397163619315518	0.000295510217074943	-0.840553656555124
MIPEP	-0.270346929207689	0.0155359308499501	-0.554476139064752
ZNF365	-0.390992355789231	0.000335822388039951	-0.825941876728367
APBB1IP	-0.449085794655415	3.56923938833706e-05	-0.967109060279237
TYR	-0.494186591654946	4.31930699214749e-06	-1.08316940883876
BYSL	-0.633192686357243	0	-1.49345540209798
TCF25	-0.293670886075949	0.00840240869292565	-0.605157808382339
SASS6	-0.241983122362869	0.0308146281820035	-0.493759021914743
TMEM179B	-0.416596343178622	0.000139058216442667	-0.887133006374765
PREX1	-0.538138771683075	4.1777208814763e-07	-1.20306390030506
MED15	-0.252648851383029	0.0240067246011179	-0.516480516166896
PTPRE	-0.662095639943741	0	-1.59307162182294
GADD45B	-0.404102203469292	0.000226894694417047	-0.857084206400617
ERGIC2	-0.296319737458978	0.00781213473981154	-0.610960477022858
CNNM2	-0.596671354899203	9.65366859069766e-09	-1.375924611857
ITGA3	-0.522948898265354	9.68365835842078e-07	-1.16078018232432
ADAMTS5	-0.397179995104579	0.000264451016535505	-0.840592542160324
FAM60A	-0.569057665260197	6.61328583678418e-08	-1.2922562178869
SELPLG	-0.826887013595874	0	-2.35642422995767
PLD3	-0.25464135021097	0.0228889430944607	-0.520739522347448
LEMD2	-0.597702766057196	8.88252560192284e-09	-1.37913090198262
HSD17B12	-0.423112986404126	0.000106946559161866	-0.902955564739378
TSPAN9	-0.411064228785748	0.000173103676759249	-0.873782340332338
PROS1	-0.3814580403188	0.000526933132590178	-0.803529740781627
DZIP1L	-0.317041725269573	0.00432247840231696	-0.656709616764828
RASIP1	-0.476842925716848	7.76197800948011e-06	-1.03778017782453
HRASLS	-0.639873417721519	0	-1.51591874643578
EXOC5	-0.230825128926395	0.0396168662844549	-0.470121715711831
SYNGR1	-0.410032817627754	0.00018024719333139	-0.871301345759804
COPS7A	-0.272011251758087	0.0148926015600404	-0.558068997217124
SNX9	-0.548640412564463	2.28358042259706e-07	-1.23286833859931
OTUD7B	-0.397423801130835	0.000261947999068124	-0.841171549892563
CCL5	-0.358476081089613	0.00109431944252157	-0.750272352588747
POM121L9P	-0.287721769021284	0.00965543173685661	-0.592161256562193
TADA3	-0.519643694327239	1.15713191348665e-06	-1.15170304271892
PRKRA	-0.289920300046882	0.00930528368275402	-0.596958495347173
SMPD1	-0.264838255977496	0.0178400187560065	-0.542608997201594
PLIN3	-0.247679324894515	0.0269995631045784	-0.505877901989337
SH3TC2	-0.403539615564932	0.000231854756897818	-0.855739795690283
POLR3K	-0.282700421940928	0.0112858106596078	-0.58122926435596
MED30	-0.561064228785748	1.08696840575962e-07	-1.26876997024971
STRADA	-0.323278969057175	0.00344498479613086	-0.67060888141692
CCDC115	-0.336896390060947	0.00236095317103446	-0.701174827360094
TARS	-0.33609939052977	0.00242073518282811	-0.699377291698796
MRPL55	-0.260407876230661	0.0199015047811019	-0.533091808711569
C1QL4	-0.350594247500159	0.0014311046055934	-0.732242240107617
QRICH1	-0.683497421472105	0	-1.67129731839424
HEBP1	-0.313431786216596	0.00480558489634345	-0.648693090087935
DYNC1H1	-0.388279418659165	0.000411243125578029	-0.819544819262139
HIC2	-0.323675574308486	0.00354643450981494	-0.671494791380527
MTOR	-0.573441162681669	4.99604936609941e-08	-1.30527001189575
VDR	-0.399671823722457	0.000268759384905517	-0.846516610347467
CXCL10	-0.528783210855639	4.60567184694721e-07	-1.17690914864094
ZNF696	-0.519971870604782	1.13693578170238e-06	-1.15260240239646
NR1D1	-0.222878574777309	0.0470931737472802	-0.453366233453883
SNX7	-0.377519924988279	0.000606620403538467	-0.794328385710455
SDHA	-0.524425691514299	8.93809478251786e-07	-1.16484987818946
CDC40	-0.490342240975152	5.22723636763885e-06	-1.07302162477324
LGALS3	-0.729227956308367	1.71698253816384e-14	-1.85415302014425
COPB2	-0.319221753398969	0.00405218481759323	-0.661560636903502
MFSD7	-0.900586029067042	0	-2.95062489751751
RIC8B	-0.289099859353024	0.00951378733650774	-0.595167499565307
WIZ	-0.402180028129395	0.000244257747644221	-0.852493809189541
CBFA2T2	-0.256071261134552	0.022114485586681	-0.52379883283982
AP2A2	-0.400890764181903	0.000256582109004212	-0.849419628280178
GNA12	-0.300187529301453	0.00701594269682356	-0.61945138620495
PLA2R1	-0.510531560391502	1.31084080087292e-06	-1.12689690947226
LGI2	-0.230851275816089	0.0393778169606883	-0.470176952873866
LAPTM4B	-0.606188466947961	4.17736741566741e-09	-1.40574678704671
NUCKS1	-0.337107360525082	0.00234535286840975	-0.701650827784923
RIMS1	0.409770318564837	0.000160273544581722	0.870670323754649
PCID2	-0.226793248945148	0.0432757479005633	-0.461612450632013
BANF1	-0.228410689170183	0.0417755011462222	-0.465024062547958
KLRG1	-0.307233399169593	0.00556931734324181	-0.634975126816579
ZNF487	-0.228902953586498	0.0413276058814453	-0.466062906250023
ZNF408	-0.386615096108767	0.000437086686444452	-0.815628232757895
CACNA2D4	-0.477795098428252	7.40026641309729e-06	-1.04024641493701
LMX1B	-0.300351617440225	0.00698381191976479	-0.619812083617626
DDX23	-0.325316455696203	0.0033748602950057	-0.675162786704692
RPS26	-0.264275668073136	0.0180911347795437	-0.541399143202788
INCA1	-0.422315986872949	0.000110466283543679	-0.901014769577102
EXOSC4	-0.54887482419128	2.25247837070852e-07	-1.23353917375464
USP19	-0.636779184247539	0	-1.50547472059153
NSF	-0.342991092358181	0.001946027462035	-0.714956987409331
STAT1	-0.579316568906859	1.8029272051292e-08	-1.32286687543604
ZNF740	-0.350107536970012	0.00145468971881569	-0.731132617564444
CD14	-0.411111111111111	0.000172785281686426	-0.873895172906469
UBR4	-0.494631973745898	4.22431388258743e-06	-1.0843483553974
PDE4A	-0.349367088607595	0.00158355079041742	-0.729445339270625
SLCO4A1	-0.573277074542897	5.0493545221342e-08	-1.30478111547306
CPNE8	-0.307946554149086	0.00563193184857275	-0.636550483916141
ZNF444	-0.226980778246601	0.0430995400839412	-0.462007864225362
SLC44A3	-0.819507849919428	1.50802738756267e-20	-2.31063404440181
UPP1	-0.529746835443038	6.67792830707512e-07	-1.17958633598572
KIF5C	-0.222741843831491	0.0470407215400627	-0.45307848654197
ROMO1	-0.271261134552274	0.0151796339159516	-0.55644924749358
ASPHD1	-0.230134963289016	0.0400099155384258	-0.468663946112011
PACRGL	-0.222550398499766	0.0474254933537016	-0.452675625535108
SUPT4H1	-0.286497890295359	0.0102024256809672	-0.589493598089674
SLC25A38	-0.831833098921707	0	-2.38811549282623
VPS52	-0.639021560146698	1.78653093732104e-10	-1.51303649995792
CNNM4	-0.424824191279887	9.9738340798215e-05	-0.907127962191177
DLG4	-0.326502147814724	0.0031183500111771	-0.677815985924867
PPM1H	-0.309284512924397	0.00524509391237501	-0.639508095514647
HIST1H2BG	-0.296584542616475	0.00755413590840093	-0.611541116157559
ZNF131	-0.286591654946085	0.0101768707719641	-0.589697902389743
