Estimate	P.value	fisher_z_trans
TFB1M	0.324520364731644	0.00331573189666647	0.673382674700168
ARID1B	0.568794610136234	3.70339016737378e-08	1.29147832001528
TMEM242	0.667719714066681	1.33313698074987e-11	1.61323368417888
ZDHHC14	0.584528051425556	1.25029150030092e-08	1.33862678305908
SNX9	0.432153964595851	6.25667338751521e-05	0.925084541369672
SYNJ2	0.248822107215336	0.0260386224539099	0.508313573550843
SERAC1	0.517059667009108	9.08043763164766e-07	1.14463619897447
GTF2H5	0.490174885701333	3.9270595558316e-06	1.07258101123541
TULP4	0.452870901999181	2.46539145826111e-05	0.976612024798839
TMEM181	0.462277865020108	1.58272474778042e-05	1.00040873139557
DYNLT1	0.644499225891237	1.11182070676227e-10	1.53166376814103
SYTL3	0.324531978753284	0.00331454338691162	0.673408637023597
EZR	0.386516946270129	0.000398021578479804	0.815397445830787
OSTCP1	-0.288906592410461	0.00934779028387868	-0.594745739030348
RSPH3	0.648931285275293	7.52178638969698e-11	1.5469006783966
SOD2	0.305986904936967	0.00577490390469911	0.632223453642762
WTAP	0.332912008435161	0.00254984290400141	0.692199349222441
ACAT2	0.297715883771277	0.00731721308569398	0.614022939489459
TCP1	0.775155503720093	3.20039679899055e-17	2.06623427018106
IGF2R	0.450355058562153	2.76956382945018e-05	0.970291164673068
SLC22A1	0.570781602099607	3.23891717719748e-08	1.29736273479289
SLC22A2	0.27308786383009	0.0142495506455002	0.560395005110394
SLC22A3	0.298398935707069	0.00717735669097731	0.61552223849634
MAP3K4	0.592543041863598	7.03074527772737e-09	1.36315211204176
PARK2	0.598020719801996	4.70081424315152e-09	1.38012054683133
PACRG	0.444195620569463	3.66814559359928e-05	0.954891384800512
QKI	0.417134713254158	0.000118469220486067	0.888436213908095
PDE10A	0.260300236029597	0.0197055886243618	0.532860874618418
LINC00473	0.525080396408355	5.72277274052397e-07	1.16665687249546
PRR18	0.337755358329957	0.00218391319936467	0.703113345641726
SFT2D1	0.501589061170052	2.14123303879178e-06	1.10285428533736
MPC1	0.573848081337524	2.62919853751498e-08	1.30648300746922
RPS6KA2	0.229422774045914	0.0406467205343324	0.467160170721011
RNASET2	0.413843247528677	0.000135720217625839	0.880479733343918
FGFR1OP	0.498046284393974	2.59082837754645e-06	1.09340914560606
CCR6	0.268097131249803	0.016199603128474	0.549624921802804
MLLT4	0.492486850068436	3.47918963194859e-06	1.07867641277808
TTLL2	0.333526177166373	0.00250058161322179	0.693581110571364
KIF25	0.499956863328374	2.33837636203681e-06	1.09849726085159
WDR27	0.372100570004395	0.000677062877350041	0.781718097027075
PHF10	0.447741478076559	3.12234290617792e-05	0.963743746306582
TCTE3	0.293600812285217	0.00821162008099789	0.605004436793857
LINC00242	0.269622402655926	0.015580585852918	0.552913157453641
LINC00574	0.226020495938421	0.0438062320979736	0.459983441389076
FAM120B	0.633012453498029	2.97372758703032e-10	1.49285380484668
PSMB1	0.714295566912953	1.01311805928911e-13	1.79179970136736
TBP	0.747776038989185	1.5964679308038e-15	1.93578199686787
PDCD2	0.720983472056595	4.64037183343624e-14	1.81938017247227
PDGFA	0.234566873111144	0.0362309822848496	0.478033624970078
PRKAR1B	0.28508896885816	0.010370898535332	0.586425128415828
GET4	0.378915718102618	0.000528292303828858	0.797585965432414
COX19	0.351850309666717	0.00137182662201888	0.735107859495323
INTS1	0.297719492794914	0.00731646787441275	0.614030859536624
ELFN1	0.299523853357308	0.00695215122749871	0.617992896414047
MAD1L1	0.306741295606881	0.00564969423230738	0.633888516130975
FTSJ2	0.476351188471863	7.95520486846291e-06	1.03650765680341
NUDT1	0.241784315360718	0.0307171787150995	0.493336698736778
SNX8	0.333806704042783	0.002478366451126	0.69421245385787
EIF3B	0.350045949104323	0.00145769905659393	0.730992237765591
LFNG	0.249003216845796	0.0259266805946705	0.508699717320873
BRAT1	0.389741881476979	0.000352236619149818	0.822991299315389
IQCE	0.373502636415438	0.000643652480367302	0.784974858858353
TTYH3	0.220131988611997	0.0497540592582772	0.447589630066613
GNA12	0.34824158854193	0.00154839991525464	0.72688253671262
FOXK1	0.326589261793209	0.00310991983837195	0.678011009673347
AP5Z1	0.332002343480389	0.00262440502731327	0.690153945142132
RNF216P1	0.283284608295767	0.0108875599562641	0.582499351764192
WIPI2	0.2742628054838	0.0138211756015147	0.562935140332078
TNRC18	0.366285194165864	0.000833188525451757	0.768251778678423
FBXL18	0.286893329420554	0.00987576097859395	0.590355303708083
RNF216	0.492590433533404	3.46029355544316e-06	1.07894993453033
PMS2	0.424024732162454	8.87217313442086e-05	0.905177737920707
AIMP2	0.277871526608587	0.0125744340170555	0.570748038925429
EIF2AK1	0.418611650475273	0.000111407661964156	0.892015012124462
CYTH3	0.387937520914585	0.000377220436040279	0.818739758992958
FAM220A	0.387939794361204	0.000377187960330553	0.818745111404942
RAC1	0.465525025097502	1.35405874494119e-05	1.00868392642576
DAGLB	0.277871526608587	0.0125744340170555	0.570748038925429
KDELR2	0.337415425167569	0.00220796482270681	0.702346033414323
ZDHHC4	0.360872112478684	0.00100723460054499	0.755776461067921
RPA3	0.274264412757689	0.0138205973241339	0.562938616347574
BZW2	0.277871526608587	0.0125744340170555	0.570748038925429
TOMM7	0.267045363234226	0.016638697780691	0.54735917045253
MALSU1	0.295915132232521	0.00769747560758111	0.610073490681081
DFNA5	0.252610478735079	0.0237806162570833	0.516398538941169
FAM188B	0.368089554728258	0.000781559503991565	0.772422876435472
RP9P	0.237265127840028	0.0340799035871007	0.483748190631925
FKBP9	0.343477676042784	0.00181286442569465	0.716060113979403
NT5C3A	0.235552022223854	0.0354328168798936	0.480119155081979
BBS9	0.312641774951661	0.00475038360621786	0.646941417479594
RP9	0.26810102893115	0.0161979946693748	0.549633320865941
NME8	-0.22539039906883	0.0444131257947741	-0.45865560362499
YAE1D1	0.244117550304722	0.0290933232048855	0.498295888380273
MPLKIP	0.391446927295139	0.000330031536544167	0.827015312064327
BLVRA	0.22869959975916	0.0413019456377305	0.465633731273111
MRPS24	0.244117550304722	0.0290933232048855	0.498295888380273
URGCP	0.425706745619111	8.2596274142679e-05	0.909282769601778
UBE2D4	0.286945190709059	0.00986184034428506	0.590468330991995
POLR2J4	0.245832096572658	0.0279467632861985	0.501943909504456
POLM	0.346903887275131	0.00161889912609967	0.723839515836726
AEBP1	0.252683078385589	0.0237390249672667	0.516553638295269
POLD2	0.280092768244365	0.011856592035287	0.575565470553314
YKT6	0.364034943436865	0.000901915410713837	0.763058837110804
NUDCD3	0.408575689457376	0.000168216786200638	0.867800610164967
DDX56	0.235552022223854	0.0354328168798936	0.480119155081979
TMED4	0.3811659995986	0.000486159894181738	0.802846285753455
OGDH	0.393157738911815	0.000309048929226199	0.831059313327658
PPIA	0.34176457042661	0.00191749301862309	0.712178207232849
SNHG15	0.348616992891304	0.00152911993757227	0.727737090836106
NACAD	0.247543761537069	0.0268404647094501	0.505589066333403
TBRG4	0.30750245810314	0.00552580026780033	0.635569387491942
TNS3	0.273240345779671	0.0141933161704349	0.560724559939663
SEC61G	0.290371401941406	0.00897932938110394	0.597943632555527
LANCL2	0.461681963558754	1.62842280639525e-05	0.998893550154477
PSPH	0.386305316447121	0.000401208816574928	0.814899895111171
CCT6A	0.348616992891304	0.00152911993757227	0.727737090836106
SUMF2	0.317781091800181	0.00407310311469678	0.658354023963526
CHCHD2	0.400010161376509	0.000236703870702329	0.847322054257865
ZNF727	-0.232654725933202	0.0378231199996189	-0.473988574489311
VKORC1L1	0.278732179815031	0.0122919384049677	0.572613856660953
GUSB	0.232755737783686	0.037737577113084	0.474202164455606
ASL	0.228924367614407	0.0410973639041751	0.466108102664109
RABGEF1	0.28256354998431	0.0111002179366364	0.580931755157575
GTF2IRD1P1	0.252586995072431	0.0237940829683815	0.516348370566438
TMEM248	0.386010544554837	0.000405687176446666	0.814207033167236
STAG3L4	0.311175944355029	0.00496104648987321	0.643693804484666
AUTS2	0.236587107952965	0.0346100958690077	0.482311503834013
POM121	0.403251710316592	0.000208227631759005	0.855052073484128
NSUN5	0.25191258863008	0.024183598914925	0.514907900567502
BCL7B	0.278732179815031	0.0122919384049677	0.572613856660953
TBL2	0.292141975407507	0.00855098194658921	0.601813023043348
DNAJC30	0.297889030661425	0.00728153590625886	0.614402933538659
WBSCR22	0.292141975407507	0.00855098194658921	0.601813023043348
ABHD11	0.24999690354544	0.025319728502615	0.510819018001718
EIF4H	0.37643211913164	0.00057864671189578	0.791792379386513
RFC2	0.338118417438852	0.00215848560739897	0.703933078459562
CLIP2	0.25191406492405	0.0241827403697687	0.514911053224049
GTF2I	0.253828273714719	0.0230911010046698	0.519000999198539
GTF2IRD2B	0.263406699137916	0.0182377363347529	0.539531171624233
POM121C	0.391757599808755	0.000326126694972614	0.827749200624465
HIP1	0.295973345576786	0.00768491628701472	0.610201093178215
TMEM120A	0.240418478122243	0.0317026926665362	0.490436431501087
STYXL1	0.324708621846377	0.00329651362427442	0.673803537128571
MDH2	0.307467456084622	0.00553144434845623	0.635492073664545
YWHAG	0.31321451133854	0.00467025415135308	0.648211236045278
TMEM60	0.230840052699046	0.0393876561302655	0.470153243155512
SRI	0.401336025231952	0.000224649249054963	0.850480900588105
PEG10	0.230840052699046	0.0393876561302655	0.470153243155512
SLC25A13	0.338118417438852	0.00215848560739897	0.703933078459562
BRI3	0.294057660492146	0.00810780424539943	0.60600447188112
BAIAP2L1	0.278732179815031	0.0122919384049677	0.572613856660953
TRRAP	0.391757599808755	0.000326126694972614	0.827749200624465
ARPC1A	0.430071301501543	6.84814633644231e-05	0.919968320550254
PDAP1	0.259575328968637	0.020062318734686	0.531306001269223
PTCD1	0.248081218460801	0.0265008334370425	0.506734310861982
ATP5J2	0.244249848291522	0.0290034608720589	0.498577261412488
ZNF394	0.223177312360489	0.0466000955235543	0.453994983577283
ZSCAN25	0.286394920153589	0.010010421909729	0.589269249672012
TRIM4	0.29214368745945	0.00855057658150454	0.60181676665487
ZSCAN21	0.297889030661425	0.00728153590625886	0.614402933538659
ZNF3	0.272986724347354	0.0142869565402998	0.560176431630794
COPS6	0.276816494730392	0.0129284068347637	0.568462144578339
AP4M1	0.257659643883998	0.0210317446319136	0.527200008341657
SPDYE3	0.294057660492146	0.00810780424539943	0.60600447188112
PPP1R35	0.255743958799359	0.0220409148645398	0.523098354759155
FBXO24	0.317045881507819	0.00416439785358368	0.656718858156156
GNB2	0.274900809645752	0.0135932694725572	0.564315198431785
EPO	-0.290948326266332	0.00883773759247269	-0.599203957481314
SLC12A9	0.278732179815031	0.0122919384049677	0.572613856660953
TRIP6	0.288310605238228	0.00950145054950639	0.593445457808764
UFSP1	0.309383141169261	0.00522993379193795	0.63972622417236
AP1S1	0.271069439476474	0.0150122926091509	0.556035429013876
CLDN15	0.347696842862049	0.00157676736744859	0.725642953361089
FIS1	0.34578115777741	0.00168029069352421	0.721287993276876
CUX1	0.228924367614407	0.0410973639041751	0.466108102664109
PRKRIP1	0.318961566592458	0.00393023984329883	0.660981272721674
ALKBH4	0.28256354998431	0.0111002179366364	0.580931755157575
LRWD1	0.25191258863008	0.024183598914925	0.514907900567502
ARMC10	0.284479235068949	0.0105430444357232	0.585098030507476
PMPCB	0.225092997445128	0.0447019831400111	0.458029010929295
COG5	0.249977632951631	0.0253313834707895	0.510777907680734
CBLL1	0.34578115777741	0.00168029069352421	0.721287993276876
IMMP2L	0.326624306931016	0.00310653420956986	0.678089469404786
TMEM229A	0.221547475730827	0.0482669027849707	0.450565750872229
GCC1	0.223178620255907	0.0465987772866441	0.453997736486117
SND1	0.280647864899671	0.0116828664452943	0.576770378743339
HILPDA	0.223177312360489	0.0466000955235543	0.453994983577283
ZC3HC1	0.357275268285246	0.00114048309434017	0.747517957279366
CPA4	-0.245056831499331	0.0284603820047376	-0.500293982740822
COPG2	0.424324246247625	8.76010789783e-05	0.905908192389095
CHCHD3	0.317045881507819	0.00416439785358368	0.656718858156156
EXOC4	0.466469318109691	1.29360168762821e-05	1.01109638669008
WDR91	0.31513019642318	0.00441088562116478	0.652462195971665
MKRN1	0.311298826253901	0.00494307362568243	0.643965928594369
MRPS33	0.294057660492146	0.00810780424539943	0.60600447188112
AGK	0.272985124561113	0.0142875488943758	0.560172974422611
SSBP1	0.372600748962361	0.000664966711006679	0.782879474126587
GSTK1	0.324634713078777	0.00330404672438166	0.673638301864562
CASP2	0.266950866280088	0.0166786456476646	0.547155669359502
PDIA4	0.240397786783512	0.0317178244686765	0.490392510353919
ZNF398	0.347241247576184	0.00160085168939542	0.724606644253651
ZNF282	0.225565930833812	0.0442433629946674	0.459025471381876
ZNF212	0.425595612945452	8.29885756207433e-05	0.909011324038128
REPIN1	0.229668359075218	0.0404261853483534	0.467678660620768
ABCB8	0.298870411103424	0.00708219866235772	0.616557518333949
CDK5	0.282302815344994	0.0111780008646799	0.580365083309819
SLC4A2	0.314489444088473	0.00449617692042432	0.651039716041584
AGAP3	0.350802696269273	0.00142110969120811	0.732717602149488
ABCF2	0.406005151012154	0.000186554480167838	0.861637088369768
SMARCD3	0.264832029715845	0.0175963021001563	0.542595605409419
RHEB	0.220945063858602	0.0488952782981383	0.449298915606955
PAXIP1	0.249436653403314	0.0256604338474169	0.509623998063586
LMBR1	0.281489691641116	0.0114236301053929	0.578598449321956
DNAJB6	0.34546052322964	0.00169820456445006	0.720559730432791
ERICH1	0.644060637518517	1.15525897790472e-10	1.53016407283526
FBXO25	0.69589258421005	7.77932636999122e-13	1.71858349915415
RPL23AP53	0.526302427017415	5.32849060758936e-07	1.17003428866719
TDRP	0.576186378660114	2.23939435496729e-08	1.31346973771659
DLGAP2	0.308969213501963	0.00529381996110805	0.638810870218337
CLN8	0.579961487032899	1.72368060552208e-08	1.32480934581413
ARHGEF10	0.558328189859877	7.39478788643397e-08	1.26080175713987
KBTBD11	0.541067030258557	2.19908966322824e-07	1.211326168296
MYOM2	0.400791339898498	0.000229531402502457	0.849182713827025
XKR5	0.238328922787008	0.0332617744973008	0.486003301502945
FAM86B3P	0.48335204678871	5.58535194727298e-06	1.05469800122703
MFHAS1	0.438002993435629	4.83942295813313e-05	0.939514096463181
ERI1	0.383566209944053	0.000444625051843435	0.808468734592095
PPP1R3B	0.50892568737563	1.43306931684355e-06	1.12255774540046
TNKS	0.740394013889069	4.20919882770197e-15	1.90270176779465
LINC00599	-0.289628919223602	0.00916447402047475	-0.5963223139744
MSRA	0.649695907182907	7.02684003597628e-11	1.54954463734885
RP1L1	0.262238612785189	0.0187782722001253	0.537021651572861
PINX1	0.455080353311032	2.22425563582863e-05	0.982178057198681
XKR6	0.432307162574178	6.21509409368075e-05	0.92546133025582
MTMR9	0.323484794070679	0.00342324833856749	0.67106860771021
GATA4	0.379046992569256	0.000525745642008253	0.797892547836868
NEIL2	0.78295341347172	9.49350316010585e-18	2.10591447438997
CTSB	0.455948060554178	2.13572232392488e-05	0.984367836203261
FAM86B1	0.61206502463759	1.61651060052883e-09	1.42443352381105
FAM86B2	0.590420867364076	8.20088814989853e-09	1.3566238299293
FDFT1	0.687659579845972	1.84449212239578e-12	1.68700430086985
USP17L2	0.267694736871917	0.0163664018551864	0.548757909060526
LONRF1	0.515578111367076	9.87606100943392e-07	1.14059603905582
KIAA1456	0.290258539706383	0.00900725974739334	0.597697132363069
DLC1	0.586120195073183	1.11657137469492e-08	1.34347057895433
TUSC3	0.443711623916993	3.74918319463341e-05	0.953685771268389
FGF20	0.230156522649039	0.0399907683735312	0.468709476439801
ZDHHC2	0.397978581966511	0.000256333328666935	0.842489579389991
CNOT7	0.606113201377872	2.55740452411974e-09	1.40550882368551
VPS37A	0.249055004274415	0.0258947464726686	0.508810140101886
SLC7A2	0.408423071815824	0.000169257308843449	0.867434237662077
PDGFRL	0.346780102313019	0.00162556703816496	0.723558090638022
MTUS1	0.238482518225968	0.0331450221730866	0.48632900445395
PCM1	0.274267070282148	0.013819641225467	0.562944363723893
ASAH1	0.597934244253226	4.73106168928894e-09	1.37985132994983
NAT1	0.294706575766717	0.00796232320741884	0.607425445231058
NAT2	0.226198451178207	0.0436360789749165	0.460358528377438
PSD3	0.352386335835076	0.00134721270460309	0.736331645861416
SH2D4A	0.270809545344495	0.0151130213573854	0.555474461095844
INTS10	0.373441710592575	0.0006450724714623	0.784833256277172
LPL	0.273143888951383	0.014228866541327	0.560516087137744
ATP6V1B2	0.669573716908376	1.11630443121475e-11	1.61994002569856
LZTS1	0.417562000433972	0.000116384865046085	0.889471032666979
XPO7	0.847693227622876	3.53813981078521e-23	2.49579650979251
NPM2	0.479537760054525	6.77884442183699e-06	1.04476765399779
DMTN	0.436454239426111	5.18238327133578e-05	0.935684484364156
FAM160B2	0.726864815640634	2.29154917682272e-14	1.8440959446673
NUDT18	0.529481876956507	4.4194821474247e-07	1.17884983754878
HR	0.675973526865062	5.98956749560395e-12	1.64332426582963
REEP4	0.50494500558257	1.78399609291912e-06	1.11184277914343
LGI3	0.326206624973514	0.00314710068166627	0.677154485709139
SFTPC	0.316638853018178	0.00421571958235275	0.655813959177715
BMP1	0.386138933546641	0.000403731012183102	0.814508788971991
POLR3D	0.731959064366157	1.22529059619693e-14	1.86586874020161
SLC39A14	0.413274127762992	0.00013892845140144	0.879106655088762
SORBS3	0.62029241553644	8.43867474960109e-10	1.45096047343266
PDLIM2	0.438681373291038	4.69594858834436e-05	0.941193553715084
BIN3	0.628896524823676	4.18919781344035e-10	1.47917715336086
RHOBTB2	0.640915367922333	1.51797102126562e-10	1.519451411628
TNFRSF10B	0.418893160904963	0.000110106691356872	0.892697754269708
CHMP7	0.82016635665679	1.32523890387019e-20	2.31465096074829
R3HCC1	0.601149438664711	3.72249137965642e-09	1.38989023572756
ENTPD4	0.511150806698318	1.26638920125387e-06	1.12857271942718
SLC25A37	0.493463571572353	3.30480281881859e-06	1.08125700307111
STC1	-0.22823184069391	0.0417304081631132	-0.464646693098348
ADAM28	-0.239847342968152	0.0321226053502719	-0.489224262885416
DOCK5	0.32999109774982	0.00279623939103797	0.685636528534903
KCTD9	0.347745437063308	0.00157421791455559	0.725753509051149
CDCA2	0.267933755239146	0.0162671475424933	0.549272881956416
EBF2	-0.278278371005262	0.0124401990763797	-0.571629919768371
PPP2R2A	0.467781594747747	1.21376822490359e-05	1.01445347940305
BNIP3L	0.346789532218719	0.00162505820769382	0.723579528568745
PNMA2	0.292200992893762	0.00853701800394505	0.601942074376658
DPYSL2	0.377161815480773	0.000563415774443447	0.793493255756426
TRIM35	0.824474301156401	5.6164482214979e-21	2.34126170601711
EPHX2	0.574639010974794	2.49063822162645e-08	1.30884313126649
CLU	0.27307175088859	0.0142555042509214	0.560360182408641
SCARA3	0.534248844941456	3.32669034133273e-07	1.19214469894445
CCDC25	0.480017176758477	6.61667503611942e-06	1.04601319380665
SCARA5	0.298687278969055	0.00711902754187172	0.616155353271858
ELP3	0.815042706689796	3.57266238120721e-20	2.28373932482158
ZNF395	0.685325029369969	2.34401653347567e-12	1.67817345310972
FBXO16	0.436732850752386	5.11906718375429e-05	0.936372935373452
FZD3	0.448918405814537	2.95859706552302e-05	0.966689748037421
EXTL3	0.666546075432481	1.49071324073838e-11	1.60900384679763
INTS9	0.815272123852498	3.41973925708012e-20	2.28510686351656
HMBOX1	0.380679545308858	0.000494998469131656	0.801708244960721
KIF13B	0.699633128453165	5.20498140554637e-13	1.73316306728955
DUSP4	0.506145050617178	1.67048539388246e-06	1.11506686953207
LEPROTL1	0.687869665026178	1.80493998698992e-12	1.68780161863163
DCTN6	0.606687727642225	2.44764186163023e-09	1.40732614427672
RBPMS	0.677290445885654	5.25918964843477e-12	1.64818223513757
GTF2E2	0.585880451947153	1.13579655936392e-08	1.34274032671744
GSR	0.395489697701013	0.000282417957466523	0.836581957846777
UBXN8	0.618878287182343	9.44887233451779e-10	1.44636999275093
PPP2CB	0.760900256292313	2.6154699755823e-16	1.9966996639535
TTI2	0.797071695611536	9.21198198102104e-19	2.1810610470721
MAK16	0.327085147022272	0.00306231907450831	0.679121394290485
RNF122	0.564009349102972	5.09562789896137e-08	1.27738709855231
DUSP26	0.305483487761855	0.00585981723525104	0.631112802216569
ZNF703	0.584300022604101	1.27064842609087e-08	1.33793417076596
ERLIN2	0.647376996949003	8.63284925015163e-11	1.54154009695318
PROSC	0.801315913121508	4.40642799058747e-19	2.20455667945019
BRF2	0.839233471956845	2.45943061301593e-22	2.43715099633577
RAB11FIP1	0.554517277288677	9.45653379287471e-08	1.24976187944131
EIF4EBP1	0.510886530539717	1.28518309728523e-06	1.12785735740426
ASH2L	0.763844443213645	1.71545945336882e-16	2.01076032174485
STAR	0.432566060273113	6.14540941731541e-05	0.926098226087233
LSM1	0.576041004746857	2.26193087388488e-08	1.31303454707306
DDHD2	0.589665835131723	8.66028650349694e-09	1.35430724254161
PPAPDC1B	0.254104998487435	0.0229368156363344	0.51959260688379
WHSC1L1	0.52293093158153	6.48401034177058e-07	1.16073072369568
LETM2	0.303939504385306	0.00612716973261353	0.627708773524072
FGFR1	0.364225236584011	0.000895910126541831	0.763497599188031
TACC1	0.441602547403954	4.12214988733938e-05	0.948439664451703
PLEKHA2	0.545592249097237	1.66234156091608e-07	1.22416752392171
HTRA4	0.413157240457622	0.000139595975640118	0.878824745143115
TM2D2	0.72508568811507	2.84220130151036e-14	1.83657254653571
ADAM32	0.260957179163054	0.0193870093386634	0.534270513979305
SFRP1	0.230049635179827	0.0400857714426478	0.468483749859499
GOLGA7	0.63885318926817	1.81249494357958e-10	1.51246744778574
GINS4	0.453107892155926	2.43840544648361e-05	0.977208376028953
KAT6A	0.626449053551482	5.12383828237955e-10	1.47110002459739
AP3M2	0.637002243035737	2.12281163357549e-10	1.50622529249745
PLAT	0.598409178110224	4.5671997912263e-09	1.38133043568251
IKBKB	0.753966759819566	6.89777761350039e-16	1.96416857219166
POLB	0.572880146060752	2.80875501789759e-08	1.30359904343589
VDAC3	0.718827697732499	5.98309104952102e-14	1.81043010959882
SLC20A2	0.579033193873704	1.83883382876308e-08	1.32201405085241
SMIM19	0.593703739549587	6.45994034945991e-09	1.36673338328153
HGSNAT	0.228770401082247	0.0412374118396662	0.465783151543125
SPIDR	0.670404793193804	1.03049693007879e-11	1.62295601170019
CEBPD	0.63847324344249	1.87241956346363e-10	1.51118408386226
PRKDC	0.681197630717817	3.56152188322831e-12	1.66269031508478
MCM4	0.618373062475113	9.83704492188406e-10	1.44473311309334
UBE2V2	0.618202164926012	9.9717638953765e-10	1.4441797962722
EFCAB1	-0.410941520665489	0.000152823336493492	-0.873487041162233
PXDNL	0.372609870161566	0.00066474796764254	0.782900657514682
PCMTD1	0.379362766993608	0.000519665646806409	0.798630163066844
FAM150A	0.390413394642382	0.000343332801531923	0.824575356833338
OPRK1	0.292648197813964	0.00843185436519494	0.602920118925748
ATP6V1H	0.666903979226064	1.4408577253279e-11	1.61029248105976
RGS20	0.343243509523022	0.0018268559095391	0.715529186439175
TCEA1	0.693392478578797	1.01418456430464e-12	1.70892068174572
LYPLA1	0.493819426739104	3.24333552559305e-06	1.08219802297288
MRPL15	0.654226398938836	4.67601371952295e-11	1.56530451716929
SOX17	0.330829496393533	0.00272342108293931	0.687518817262303
TMEM68	0.625523935461099	5.52659543461349e-10	1.46805757681831
TGS1	0.593553239227403	6.53137807352773e-09	1.36626859294407
LYN	0.723544561424097	3.42044625821651e-14	1.83008859531488
CHCHD7	0.610579677617318	1.81419316091809e-09	1.41969016084566
IMPAD1	0.518830547397476	8.20879993062074e-07	1.14947644062764
FAM110B	0.284933155325979	0.0104146543711816	0.586085949395949
UBXN2B	0.46457224735949	1.41772934538321e-05	1.00625253240988
SDCBP	0.631965770835733	3.24606730509912e-10	1.48936461367476
NSMAF	0.665315480934427	1.67507767584654e-11	1.60458150852227
TOX	0.359267942475346	0.00106481146426267	0.752090193665471
CA8	0.478960974146883	6.97888961905583e-06	1.04327013109793
RAB2A	0.72126821665587	4.48639219126704e-14	1.82056666396742
CHD7	0.688501387611544	1.69085853787776e-12	1.69020177802073
ASPH	0.387179219630646	0.000388196715028694	0.816955097456525
GGH	0.222310332439196	0.0474807279207403	0.45217050230407
TTPA	0.293763700202097	0.00817447181165781	0.605360962729549
YTHDF3	0.524879497152955	5.79017380535854e-07	1.16610220559402
BHLHE22	0.381343594492948	0.000482969230880691	0.803261885074899
ARMC1	0.403043317163061	0.00020995885346824	0.854554401598538
MTFR1	0.506129581783672	1.67190426413387e-06	1.11502527686403
DNAJC5B	0.276160444872257	0.0131528492701645	0.567041437608315
ADHFE1	0.408793872110602	0.000166739494831037	0.86832447269801
RRS1	0.383747378159804	0.000441625780252107	0.808893609430322
MYBL1	0.267280556516409	0.0165396291339449	0.547865711949726
VCPIP1	0.513633465621383	1.10205119906399e-06	1.13530578239449
SGK3	0.256568393184578	0.0216016556254544	0.524863013480453
SNHG6	0.254259505849897	0.0228510540884131	0.51992296563146
PPP1R42	-0.299471881771658	0.00696241702452014	-0.61787871092132
COPS5	0.611264498093074	1.72034218844507e-09	1.42187538358571
CSPP1	0.389168329765819	0.000360008662245213	0.821639100731638
ARFGEF1	0.518184121472876	8.51739178313684e-07	1.14770819642813
PREX2	0.337853705296804	0.00217699881562704	0.703335375866928
SLCO5A1	0.564110377732544	5.06167403362759e-08	1.2776834412512
NCOA2	0.391087927956861	0.000334597197813571	0.826167525567846
TRAM1	0.576309017747098	2.22054858857283e-08	1.31383695437229
LACTB2	0.440903514578949	4.25319258511123e-05	0.946703574614983
MSC	-0.37389601060815	0.000634552561998055	-0.785889311683302
TERF1	0.467936911520049	1.20463067091775e-05	1.01485116276815
SBSPON	0.364308126911851	0.000893305648225196	0.763688742720373
RPL7	0.236352512131681	0.0347951444424691	0.481814521971204
RDH10	0.405667790424664	0.000189093362558817	0.860829326120741
STAU2	0.447675809211355	3.13172355321464e-05	0.96357948317664
UBE2W	0.514726550451592	1.0362678010458e-06	1.13827766134467
TCEB1	0.756819708237403	4.64637564611363e-16	1.97745735986333
TMEM70	0.62875603424492	4.2381103622435e-10	1.47871239713763
LY96	0.428468284222714	7.33828001267019e-05	0.916038041901819
JPH1	0.632119377228163	3.20465671221903e-10	1.4898761897604
PI15	0.315129002565688	0.00441104319060553	0.652459544997255
ZFHX4	0.414906853077428	0.000129907209203509	0.883047919631244
PEX2	0.552979511610406	1.04340698847889e-07	1.24532620139357
ZC2HC1A	0.329648134562445	0.00282652619007793	0.684866878908975
HEY1	0.357464064042704	0.00113311009938593	0.747950832641313
TPD52	0.248293055092271	0.0263679728934393	0.507185794072866
ZBTB10	0.43689690278313	5.08212237490395e-05	0.936778406205722
ZNF704	0.440638453009469	4.30388709646259e-05	0.946045625788892
PAG1	0.477685301113447	7.44115533611283e-06	1.03996187906278
FABP5	0.595001037798637	5.87428861629994e-09	1.3707451612387
IMPA1	0.51460498383774	1.04339640357585e-06	1.13794692145125
ZFAND1	0.259450168763592	0.0201244668027216	0.531037605226108
SNX16	0.279508660049198	0.0120418183709516	0.574298028016137
LRRCC1	0.308612803635578	0.00534938151269866	0.638022917715742
E2F5	0.572089336430163	2.96405039729846e-08	1.30124635734693
CA2	0.313913830268439	0.00457404352835809	0.649762387020935
ATP6V0D2	0.411634570782469	0.000148566618100168	0.875155348873941
WWP1	0.389698863347524	0.000352814164724418	0.822889855582609
RMDN1	0.603692022150356	3.07377384373504e-09	1.39787213302215
CPNE3	0.509234104397543	1.40879124980466e-06	1.123390362441
MMP16	0.545387259776862	1.68369667334201e-07	1.22358387534711
RIPK2	0.659957565284979	2.76554679846078e-11	1.58547690013482
OSGIN2	0.537186008118475	2.78648013911069e-07	1.20038352849382
NBN	0.431769029929992	6.36229014242099e-05	0.924138069049568
DECR1	0.690986262993363	1.30578791990292e-12	1.6996814930244
TMEM64	0.332282579643458	0.00260122938648746	0.690783914861192
